Excitation Kinetics:
Time (s)       S0                  S1                  T1                  
1.2639e-05     9.866387e-01        6.392970e-07        1.336070e-02        
1.2665e-05     9.866740e-01        6.376069e-07        1.332538e-02        
1.2691e-05     9.867093e-01        6.359178e-07        1.329008e-02        
1.2718e-05     9.867446e-01        6.342297e-07        1.325480e-02        
1.2744e-05     9.867798e-01        6.325426e-07        1.321954e-02        
1.2771e-05     9.868151e-01        6.308565e-07        1.318430e-02        
1.2797e-05     9.868503e-01        6.291714e-07        1.314908e-02        
1.2824e-05     9.868855e-01        6.274873e-07        1.311389e-02        
1.2850e-05     9.869207e-01        6.258042e-07        1.307871e-02        
1.2877e-05     9.869558e-01        6.241222e-07        1.304356e-02        
1.2904e-05     9.869909e-01        6.224412e-07        1.300843e-02        
1.2930e-05     9.870261e-01        6.207613e-07        1.297332e-02        
1.2957e-05     9.870611e-01        6.190824e-07        1.293823e-02        
1.2984e-05     9.870962e-01        6.174046e-07        1.290317e-02        
1.3011e-05     9.871313e-01        6.157279e-07        1.286813e-02        
1.3038e-05     9.871663e-01        6.140523e-07        1.283311e-02        
1.3065e-05     9.872013e-01        6.123778e-07        1.279811e-02        
1.3092e-05     9.872362e-01        6.107044e-07        1.276314e-02        
1.3119e-05     9.872712e-01        6.090321e-07        1.272819e-02        
1.3147e-05     9.873061e-01        6.073609e-07        1.269326e-02        
1.3174e-05     9.873410e-01        6.056908e-07        1.265836e-02        
1.3201e-05     9.873759e-01        6.040219e-07        1.262348e-02        
1.3229e-05     9.874108e-01        6.023542e-07        1.258863e-02        
1.3256e-05     9.874456e-01        6.006876e-07        1.255380e-02        
1.3283e-05     9.874804e-01        5.990222e-07        1.251899e-02        
1.3311e-05     9.875152e-01        5.973579e-07        1.248421e-02        
1.3339e-05     9.875499e-01        5.956949e-07        1.244946e-02        
1.3366e-05     9.875847e-01        5.940330e-07        1.241472e-02        
1.3394e-05     9.876194e-01        5.923723e-07        1.238002e-02        
1.3422e-05     9.876541e-01        5.907129e-07        1.234534e-02        
1.3450e-05     9.876887e-01        5.890546e-07        1.231068e-02        
1.3478e-05     9.877234e-01        5.873976e-07        1.227605e-02        
1.3506e-05     9.877580e-01        5.857418e-07        1.224145e-02        
1.3534e-05     9.877925e-01        5.840873e-07        1.220687e-02        
1.3562e-05     9.878271e-01        5.824341e-07        1.217232e-02        
1.3590e-05     9.878616e-01        5.807821e-07        1.213779e-02        
1.3618e-05     9.878961e-01        5.791313e-07        1.210329e-02        
1.3646e-05     9.879306e-01        5.774819e-07        1.206882e-02        
1.3675e-05     9.879650e-01        5.758337e-07        1.203438e-02        
1.3703e-05     9.879995e-01        5.741869e-07        1.199996e-02        
1.3731e-05     9.880339e-01        5.725413e-07        1.196557e-02        
1.3760e-05     9.880682e-01        5.708971e-07        1.193121e-02        
1.3788e-05     9.881026e-01        5.692542e-07        1.189687e-02        
1.3817e-05     9.881369e-01        5.676126e-07        1.186256e-02        
1.3846e-05     9.881712e-01        5.659724e-07        1.182828e-02        
1.3874e-05     9.882054e-01        5.643335e-07        1.179403e-02        
1.3903e-05     9.882396e-01        5.626960e-07        1.175981e-02        
1.3932e-05     9.882738e-01        5.610598e-07        1.172562e-02        
1.3961e-05     9.883080e-01        5.594250e-07        1.169145e-02        
1.3990e-05     9.883421e-01        5.577917e-07        1.165731e-02        
1.4019e-05     9.883762e-01        5.561597e-07        1.162321e-02        
1.4048e-05     9.884103e-01        5.545291e-07        1.158913e-02        
1.4077e-05     9.884444e-01        5.528999e-07        1.155508e-02        
1.4106e-05     9.884784e-01        5.512721e-07        1.152106e-02        
1.4136e-05     9.885124e-01        5.496458e-07        1.148707e-02        
1.4165e-05     9.885463e-01        5.480209e-07        1.145312e-02        
1.4194e-05     9.885803e-01        5.463975e-07        1.141919e-02        
1.4224e-05     9.886142e-01        5.447755e-07        1.138529e-02        
1.4253e-05     9.886480e-01        5.431550e-07        1.135142e-02        
1.4283e-05     9.886819e-01        5.415360e-07        1.131759e-02        
1.4313e-05     9.887157e-01        5.399184e-07        1.128378e-02        
1.4342e-05     9.887495e-01        5.383023e-07        1.125001e-02        
1.4372e-05     9.887832e-01        5.366878e-07        1.121626e-02        
1.4402e-05     9.888169e-01        5.350747e-07        1.118255e-02        
1.4432e-05     9.888506e-01        5.334631e-07        1.114887e-02        
1.4462e-05     9.888842e-01        5.318531e-07        1.111522e-02        
1.4492e-05     9.889179e-01        5.302446e-07        1.108161e-02        
1.4522e-05     9.889514e-01        5.286377e-07        1.104802e-02        
1.4552e-05     9.889850e-01        5.270323e-07        1.101447e-02        
1.4582e-05     9.890185e-01        5.254285e-07        1.098095e-02        
1.4612e-05     9.890520e-01        5.238262e-07        1.094747e-02        
1.4643e-05     9.890855e-01        5.222255e-07        1.091402e-02        
1.4673e-05     9.891189e-01        5.206264e-07        1.088060e-02        
1.4703e-05     9.891523e-01        5.190289e-07        1.084721e-02        
1.4734e-05     9.891856e-01        5.174330e-07        1.081386e-02        
1.4764e-05     9.892189e-01        5.158387e-07        1.078054e-02        
1.4795e-05     9.892522e-01        5.142460e-07        1.074725e-02        
1.4826e-05     9.892855e-01        5.126550e-07        1.071400e-02        
1.4857e-05     9.893187e-01        5.110656e-07        1.068078e-02        
1.4887e-05     9.893519e-01        5.094778e-07        1.064760e-02        
1.4918e-05     9.893850e-01        5.078917e-07        1.061445e-02        
1.4949e-05     9.894182e-01        5.063073e-07        1.058134e-02        
1.4980e-05     9.894512e-01        5.047245e-07        1.054826e-02        
1.5011e-05     9.894843e-01        5.031434e-07        1.051522e-02        
1.5042e-05     9.895173e-01        5.015640e-07        1.048221e-02        
1.5074e-05     9.895503e-01        4.999863e-07        1.044924e-02        
1.5105e-05     9.895832e-01        4.984103e-07        1.041630e-02        
1.5136e-05     9.896161e-01        4.968360e-07        1.038340e-02        
1.5168e-05     9.896490e-01        4.952634e-07        1.035053e-02        
1.5199e-05     9.896818e-01        4.936926e-07        1.031770e-02        
1.5231e-05     9.897146e-01        4.921235e-07        1.028491e-02        
1.5262e-05     9.897474e-01        4.905561e-07        1.025216e-02        
1.5294e-05     9.897801e-01        4.889905e-07        1.021944e-02        
1.5326e-05     9.898128e-01        4.874267e-07        1.018675e-02        
1.5357e-05     9.898454e-01        4.858646e-07        1.015411e-02        
1.5389e-05     9.898780e-01        4.843043e-07        1.012150e-02        
1.5421e-05     9.899106e-01        4.827458e-07        1.008893e-02        
1.5453e-05     9.899431e-01        4.811891e-07        1.005639e-02        
1.5485e-05     9.899756e-01        4.796342e-07        1.002390e-02        
1.5517e-05     9.900081e-01        4.780812e-07        9.991441e-03        
1.5550e-05     9.900405e-01        4.765299e-07        9.959022e-03        
1.5582e-05     9.900729e-01        4.749805e-07        9.926640e-03        
1.5614e-05     9.901052e-01        4.734329e-07        9.894297e-03        
1.5647e-05     9.901375e-01        4.718872e-07        9.861993e-03        
1.5679e-05     9.901698e-01        4.703433e-07        9.829727e-03        
1.5712e-05     9.902020e-01        4.688013e-07        9.797500e-03        
1.5744e-05     9.902342e-01        4.672611e-07        9.765313e-03        
1.5777e-05     9.902664e-01        4.657229e-07        9.733165e-03        
1.5810e-05     9.902985e-01        4.641865e-07        9.701056e-03        
1.5842e-05     9.903306e-01        4.626520e-07        9.668987e-03        
1.5875e-05     9.903626e-01        4.611194e-07        9.636957e-03        
1.5908e-05     9.903946e-01        4.595888e-07        9.604968e-03        
1.5941e-05     9.904265e-01        4.580600e-07        9.573019e-03        
1.5974e-05     9.904584e-01        4.565332e-07        9.541110e-03        
1.6007e-05     9.904903e-01        4.550084e-07        9.509241e-03        
1.6041e-05     9.905221e-01        4.534854e-07        9.477414e-03        
1.6074e-05     9.905539e-01        4.519645e-07        9.445627e-03        
1.6107e-05     9.905857e-01        4.504454e-07        9.413881e-03        
1.6141e-05     9.906174e-01        4.489284e-07        9.382176e-03        
1.6174e-05     9.906490e-01        4.474133e-07        9.350513e-03        
1.6208e-05     9.906807e-01        4.459003e-07        9.318891e-03        
1.6241e-05     9.907122e-01        4.443892e-07        9.287310e-03        
1.6275e-05     9.907438e-01        4.428801e-07        9.255772e-03        
1.6309e-05     9.907753e-01        4.413730e-07        9.224276e-03        
1.6343e-05     9.908067e-01        4.398680e-07        9.192821e-03        
1.6377e-05     9.908382e-01        4.383649e-07        9.161409e-03        
1.6410e-05     9.908695e-01        4.368639e-07        9.130040e-03        
1.6445e-05     9.909009e-01        4.353650e-07        9.098713e-03        
1.6479e-05     9.909321e-01        4.338681e-07        9.067429e-03        
1.6513e-05     9.909634e-01        4.323732e-07        9.036188e-03        
1.6547e-05     9.909946e-01        4.308804e-07        9.004991e-03        
1.6581e-05     9.910257e-01        4.293897e-07        8.973836e-03        
1.6616e-05     9.910568e-01        4.279011e-07        8.942725e-03        
1.6650e-05     9.910879e-01        4.264145e-07        8.911658e-03        
1.6685e-05     9.911189e-01        4.249301e-07        8.880634e-03        
1.6719e-05     9.911499e-01        4.234478e-07        8.849655e-03        
1.6754e-05     9.911809e-01        4.219675e-07        8.818719e-03        
1.6789e-05     9.912118e-01        4.204894e-07        8.787828e-03        
1.6824e-05     9.912426e-01        4.190134e-07        8.756982e-03        
1.6859e-05     9.912734e-01        4.175396e-07        8.726180e-03        
1.6894e-05     9.913042e-01        4.160679e-07        8.695422e-03        
1.6929e-05     9.913349e-01        4.145983e-07        8.664710e-03        
1.6964e-05     9.913655e-01        4.131309e-07        8.634043e-03        
1.6999e-05     9.913962e-01        4.116657e-07        8.603421e-03        
1.7034e-05     9.914267e-01        4.102026e-07        8.572844e-03        
1.7070e-05     9.914573e-01        4.087417e-07        8.542313e-03        
1.7105e-05     9.914878e-01        4.072831e-07        8.511828e-03        
1.7140e-05     9.915182e-01        4.058266e-07        8.481389e-03        
1.7176e-05     9.915486e-01        4.043723e-07        8.450995e-03        
1.7212e-05     9.915789e-01        4.029202e-07        8.420648e-03        
1.7247e-05     9.916093e-01        4.014703e-07        8.390347e-03        
1.7283e-05     9.916395e-01        4.000227e-07        8.360093e-03        
1.7319e-05     9.916697e-01        3.985773e-07        8.329885e-03        
1.7355e-05     9.916999e-01        3.971341e-07        8.299725e-03        
1.7391e-05     9.917300e-01        3.956932e-07        8.269611e-03        
1.7427e-05     9.917601e-01        3.942545e-07        8.239544e-03        
1.7463e-05     9.917901e-01        3.928181e-07        8.209525e-03        
1.7499e-05     9.918201e-01        3.913840e-07        8.179553e-03        
1.7536e-05     9.918500e-01        3.899521e-07        8.149628e-03        
1.7572e-05     9.918799e-01        3.885226e-07        8.119752e-03        
1.7609e-05     9.919097e-01        3.870953e-07        8.089923e-03        
1.7645e-05     9.919395e-01        3.856703e-07        8.060142e-03        
1.7682e-05     9.919692e-01        3.842476e-07        8.030410e-03        
1.7718e-05     9.919989e-01        3.828273e-07        8.000725e-03        
1.7755e-05     9.920285e-01        3.814092e-07        7.971090e-03        
1.7792e-05     9.920581e-01        3.799935e-07        7.941502e-03        
1.7829e-05     9.920877e-01        3.785801e-07        7.911964e-03        
1.7866e-05     9.921171e-01        3.771691e-07        7.882475e-03        
1.7903e-05     9.921466e-01        3.757604e-07        7.853034e-03        
1.7940e-05     9.921760e-01        3.743540e-07        7.823643e-03        
